Company_Name,ESG_Score,Risk_Category
GreenTech_08104_Ltd,75,Medium
GreenTech_08105_Ltd,79,Medium
GreenTech_08106_Ltd,58,High
GreenTech_08107_Ltd,75,Medium
GreenTech_08108_Ltd,51,High
GreenTech_08109_Ltd,52,High
GreenTech_08110_Ltd,53,High
GreenTech_08111_Ltd,74,Medium
GreenTech_08112_Ltd,62,High
GreenTech_08113_Ltd,88,Low
GreenTech_08114_Ltd,93,Low
GreenTech_08115_Ltd,84,Low
GreenTech_08116_Ltd,72,Medium
GreenTech_08117_Ltd,58,High
GreenTech_08118_Ltd,51,High
GreenTech_08119_Ltd,90,Low
GreenTech_08120_Ltd,93,Low
GreenTech_08121_Ltd,80,Medium
GreenTech_08122_Ltd,93,Low
GreenTech_08123_Ltd,51,High
GreenTech_08124_Ltd,81,Low
GreenTech_08125_Ltd,67,Medium
GreenTech_08126_Ltd,62,High
GreenTech_08127_Ltd,54,High
GreenTech_08128_Ltd,91,Low
GreenTech_08129_Ltd,93,Low
GreenTech_08130_Ltd,59,High
GreenTech_08131_Ltd,92,Low
GreenTech_08132_Ltd,74,Medium
GreenTech_08133_Ltd,83,Low
GreenTech_08134_Ltd,86,Low
GreenTech_08135_Ltd,79,Medium
GreenTech_08136_Ltd,56,High
GreenTech_08137_Ltd,55,High
GreenTech_08138_Ltd,52,High
GreenTech_08139_Ltd,62,High
GreenTech_08140_Ltd,52,High
GreenTech_08141_Ltd,75,Medium
GreenTech_08142_Ltd,73,Medium
GreenTech_08143_Ltd,55,High
GreenTech_08144_Ltd,92,Low
GreenTech_08145_Ltd,91,Low
GreenTech_08146_Ltd,61,High
GreenTech_08147_Ltd,85,Low
GreenTech_08148_Ltd,51,High
GreenTech_08149_Ltd,60,High
GreenTech_08150_Ltd,88,Low
GreenTech_08151_Ltd,83,Low
GreenTech_08152_Ltd,75,Medium
GreenTech_08153_Ltd,67,Medium
GreenTech_08154_Ltd,70,Medium
GreenTech_08155_Ltd,85,Low
GreenTech_08156_Ltd,89,Low
GreenTech_08157_Ltd,93,Low
GreenTech_08158_Ltd,71,Medium
GreenTech_08159_Ltd,79,Medium
GreenTech_08160_Ltd,92,Low
GreenTech_08161_Ltd,79,Medium
GreenTech_08162_Ltd,57,High
GreenTech_08163_Ltd,83,Low
GreenTech_08164_Ltd,58,High
GreenTech_08165_Ltd,69,Medium
GreenTech_08166_Ltd,89,Low
GreenTech_08167_Ltd,74,Medium
GreenTech_08168_Ltd,68,Medium
GreenTech_08169_Ltd,54,High
GreenTech_08170_Ltd,60,High
GreenTech_08171_Ltd,64,High
GreenTech_08172_Ltd,57,High
GreenTech_08173_Ltd,68,Medium
GreenTech_08174_Ltd,72,Medium
GreenTech_08175_Ltd,76,Medium
GreenTech_08176_Ltd,89,Low
GreenTech_08177_Ltd,81,Low
GreenTech_08178_Ltd,75,Medium
GreenTech_08179_Ltd,76,Medium
GreenTech_08180_Ltd,68,Medium
GreenTech_08181_Ltd,91,Low
GreenTech_08182_Ltd,78,Medium
GreenTech_08183_Ltd,88,Low
GreenTech_08184_Ltd,90,Low
GreenTech_08185_Ltd,82,Low
GreenTech_08186_Ltd,68,Medium
GreenTech_08187_Ltd,86,Low
GreenTech_08188_Ltd,68,Medium
GreenTech_08189_Ltd,82,Low
GreenTech_08190_Ltd,65,High
GreenTech_08191_Ltd,72,Medium
GreenTech_08192_Ltd,56,High
GreenTech_08193_Ltd,75,Medium
GreenTech_08194_Ltd,81,Low
GreenTech_08195_Ltd,61,High
GreenTech_08196_Ltd,57,High
GreenTech_08197_Ltd,54,High
GreenTech_08198_Ltd,91,Low
GreenTech_08199_Ltd,77,Medium
GreenTech_08200_Ltd,54,High
GreenTech_08201_Ltd,75,Medium
GreenTech_08202_Ltd,54,High
GreenTech_08203_Ltd,71,Medium
GreenTech_08204_Ltd,64,High
GreenTech_08205_Ltd,62,High
GreenTech_08206_Ltd,77,Medium
GreenTech_08207_Ltd,82,Low
GreenTech_08208_Ltd,92,Low
GreenTech_08209_Ltd,72,Medium
GreenTech_08210_Ltd,82,Low
GreenTech_08211_Ltd,92,Low
GreenTech_08212_Ltd,67,Medium
GreenTech_08213_Ltd,79,Medium
GreenTech_08214_Ltd,75,Medium
GreenTech_08215_Ltd,65,High
GreenTech_08216_Ltd,62,High
GreenTech_08217_Ltd,88,Low
GreenTech_08218_Ltd,82,Low
GreenTech_08219_Ltd,75,Medium
GreenTech_08220_Ltd,50,High
GreenTech_08221_Ltd,87,Low
GreenTech_08222_Ltd,51,High
GreenTech_08223_Ltd,55,High
GreenTech_08224_Ltd,87,Low
GreenTech_08225_Ltd,91,Low
GreenTech_08226_Ltd,73,Medium
GreenTech_08227_Ltd,67,Medium
GreenTech_08228_Ltd,76,Medium
GreenTech_08229_Ltd,90,Low
GreenTech_08230_Ltd,57,High
GreenTech_08231_Ltd,77,Medium
GreenTech_08232_Ltd,59,High
GreenTech_08233_Ltd,66,Medium
GreenTech_08234_Ltd,78,Medium
GreenTech_08235_Ltd,55,High
GreenTech_08236_Ltd,63,High
GreenTech_08237_Ltd,71,Medium
GreenTech_08238_Ltd,55,High
GreenTech_08239_Ltd,75,Medium
GreenTech_08240_Ltd,88,Low
GreenTech_08241_Ltd,61,High
GreenTech_08242_Ltd,84,Low
GreenTech_08243_Ltd,63,High
GreenTech_08244_Ltd,71,Medium
GreenTech_08245_Ltd,72,Medium
GreenTech_08246_Ltd,56,High
GreenTech_08247_Ltd,89,Low
GreenTech_08248_Ltd,74,Medium
GreenTech_08249_Ltd,62,High
GreenTech_08250_Ltd,70,Medium
GreenTech_08251_Ltd,90,Low
GreenTech_08252_Ltd,59,High
GreenTech_08253_Ltd,58,High
GreenTech_08254_Ltd,64,High
GreenTech_08255_Ltd,51,High
GreenTech_08256_Ltd,74,Medium
GreenTech_08257_Ltd,62,High
GreenTech_08258_Ltd,83,Low
GreenTech_08259_Ltd,83,Low
GreenTech_08260_Ltd,84,Low
GreenTech_08261_Ltd,87,Low
GreenTech_08262_Ltd,52,High
GreenTech_08263_Ltd,91,Low
GreenTech_08264_Ltd,55,High
GreenTech_08265_Ltd,68,Medium
GreenTech_08266_Ltd,52,High
GreenTech_08267_Ltd,67,Medium
GreenTech_08268_Ltd,88,Low
GreenTech_08269_Ltd,58,High
GreenTech_08270_Ltd,61,High
GreenTech_08271_Ltd,54,High
GreenTech_08272_Ltd,52,High
GreenTech_08273_Ltd,60,High
GreenTech_08274_Ltd,79,Medium
GreenTech_08275_Ltd,53,High
GreenTech_08276_Ltd,54,High
GreenTech_08277_Ltd,50,High
GreenTech_08278_Ltd,76,Medium
GreenTech_08279_Ltd,77,Medium
GreenTech_08280_Ltd,78,Medium
GreenTech_08281_Ltd,67,Medium
GreenTech_08282_Ltd,61,High
GreenTech_08283_Ltd,62,High
GreenTech_08284_Ltd,90,Low
GreenTech_08285_Ltd,51,High
GreenTech_08286_Ltd,86,Low
GreenTech_08287_Ltd,94,Low
GreenTech_08288_Ltd,65,High
GreenTech_08289_Ltd,73,Medium
GreenTech_08290_Ltd,84,Low
GreenTech_08291_Ltd,71,Medium
GreenTech_08292_Ltd,85,Low
GreenTech_08293_Ltd,60,High
GreenTech_08294_Ltd,78,Medium
GreenTech_08295_Ltd,84,Low
GreenTech_08296_Ltd,64,High
GreenTech_08297_Ltd,80,Medium
GreenTech_08298_Ltd,91,Low
GreenTech_08299_Ltd,90,Low
GreenTech_08300_Ltd,92,Low
GreenTech_08301_Ltd,65,High
GreenTech_08302_Ltd,59,High
GreenTech_08303_Ltd,81,Low
GreenTech_08304_Ltd,51,High
GreenTech_08305_Ltd,73,Medium
GreenTech_08306_Ltd,72,Medium
GreenTech_08307_Ltd,51,High
GreenTech_08308_Ltd,87,Low
GreenTech_08309_Ltd,80,Medium
GreenTech_08310_Ltd,89,Low
GreenTech_08311_Ltd,75,Medium
GreenTech_08312_Ltd,78,Medium
GreenTech_08313_Ltd,52,High
GreenTech_08314_Ltd,63,High
GreenTech_08315_Ltd,74,Medium
GreenTech_08316_Ltd,50,High
GreenTech_08317_Ltd,52,High
GreenTech_08318_Ltd,75,Medium
GreenTech_08319_Ltd,67,Medium
GreenTech_08320_Ltd,58,High
GreenTech_08321_Ltd,87,Low
GreenTech_08322_Ltd,72,Medium
GreenTech_08323_Ltd,70,Medium
GreenTech_08324_Ltd,50,High
GreenTech_08325_Ltd,70,Medium
GreenTech_08326_Ltd,76,Medium
GreenTech_08327_Ltd,91,Low
GreenTech_08328_Ltd,55,High
GreenTech_08329_Ltd,93,Low
GreenTech_08330_Ltd,85,Low
GreenTech_08331_Ltd,77,Medium
GreenTech_08332_Ltd,94,Low
GreenTech_08333_Ltd,66,Medium
GreenTech_08334_Ltd,89,Low
GreenTech_08335_Ltd,52,High
GreenTech_08336_Ltd,61,High
GreenTech_08337_Ltd,88,Low
GreenTech_08338_Ltd,61,High
GreenTech_08339_Ltd,51,High
GreenTech_08340_Ltd,71,Medium
GreenTech_08341_Ltd,72,Medium
GreenTech_08342_Ltd,79,Medium
GreenTech_08343_Ltd,54,High
GreenTech_08344_Ltd,58,High
GreenTech_08345_Ltd,70,Medium
GreenTech_08346_Ltd,60,High
GreenTech_08347_Ltd,54,High
GreenTech_08348_Ltd,84,Low
GreenTech_08349_Ltd,76,Medium
GreenTech_08350_Ltd,51,High
GreenTech_08351_Ltd,73,Medium
GreenTech_08352_Ltd,80,Medium
GreenTech_08353_Ltd,82,Low
GreenTech_08354_Ltd,88,Low
GreenTech_08355_Ltd,79,Medium
GreenTech_08356_Ltd,86,Low
GreenTech_08357_Ltd,77,Medium
GreenTech_08358_Ltd,80,Medium
GreenTech_08359_Ltd,60,High
GreenTech_08360_Ltd,72,Medium
GreenTech_08361_Ltd,51,High
GreenTech_08362_Ltd,89,Low
GreenTech_08363_Ltd,90,Low
GreenTech_08364_Ltd,76,Medium
GreenTech_08365_Ltd,84,Low
GreenTech_08366_Ltd,51,High
GreenTech_08367_Ltd,88,Low
GreenTech_08368_Ltd,86,Low
GreenTech_08369_Ltd,70,Medium
GreenTech_08370_Ltd,54,High
GreenTech_08371_Ltd,94,Low
GreenTech_08372_Ltd,70,Medium
GreenTech_08373_Ltd,78,Medium
GreenTech_08374_Ltd,69,Medium
GreenTech_08375_Ltd,87,Low
GreenTech_08376_Ltd,69,Medium
GreenTech_08377_Ltd,74,Medium
GreenTech_08378_Ltd,51,High
GreenTech_08379_Ltd,81,Low
GreenTech_08380_Ltd,75,Medium
GreenTech_08381_Ltd,55,High
GreenTech_08382_Ltd,90,Low
GreenTech_08383_Ltd,52,High
GreenTech_08384_Ltd,82,Low
GreenTech_08385_Ltd,50,High
GreenTech_08386_Ltd,54,High
GreenTech_08387_Ltd,62,High
GreenTech_08388_Ltd,68,Medium
GreenTech_08389_Ltd,61,High
GreenTech_08390_Ltd,74,Medium
GreenTech_08391_Ltd,84,Low
GreenTech_08392_Ltd,61,High
GreenTech_08393_Ltd,79,Medium
GreenTech_08394_Ltd,54,High
GreenTech_08395_Ltd,83,Low
GreenTech_08396_Ltd,71,Medium
GreenTech_08397_Ltd,88,Low
GreenTech_08398_Ltd,62,High
GreenTech_08399_Ltd,52,High
GreenTech_08400_Ltd,69,Medium
GreenTech_08401_Ltd,80,Medium
GreenTech_08402_Ltd,54,High
GreenTech_08403_Ltd,73,Medium
GreenTech_08404_Ltd,89,Low
GreenTech_08405_Ltd,82,Low
GreenTech_08406_Ltd,57,High
GreenTech_08407_Ltd,73,Medium
GreenTech_08408_Ltd,69,Medium
GreenTech_08409_Ltd,65,High
GreenTech_08410_Ltd,61,High
GreenTech_08411_Ltd,62,High
GreenTech_08412_Ltd,94,Low
GreenTech_08413_Ltd,91,Low
GreenTech_08414_Ltd,88,Low
GreenTech_08415_Ltd,74,Medium
GreenTech_08416_Ltd,81,Low
GreenTech_08417_Ltd,73,Medium
GreenTech_08418_Ltd,93,Low
GreenTech_08419_Ltd,58,High
GreenTech_08420_Ltd,89,Low
GreenTech_08421_Ltd,72,Medium
GreenTech_08422_Ltd,62,High
GreenTech_08423_Ltd,81,Low
GreenTech_08424_Ltd,64,High
GreenTech_08425_Ltd,85,Low
GreenTech_08426_Ltd,54,High
GreenTech_08427_Ltd,71,Medium
GreenTech_08428_Ltd,65,High
GreenTech_08429_Ltd,90,Low
GreenTech_08430_Ltd,59,High
GreenTech_08431_Ltd,73,Medium
GreenTech_08432_Ltd,67,Medium
GreenTech_08433_Ltd,67,Medium
GreenTech_08434_Ltd,56,High
GreenTech_08435_Ltd,53,High
GreenTech_08436_Ltd,75,Medium
GreenTech_08437_Ltd,54,High
GreenTech_08438_Ltd,65,High
GreenTech_08439_Ltd,84,Low
GreenTech_08440_Ltd,75,Medium
GreenTech_08441_Ltd,67,Medium
GreenTech_08442_Ltd,78,Medium
GreenTech_08443_Ltd,72,Medium
GreenTech_08444_Ltd,63,High
GreenTech_08445_Ltd,64,High
GreenTech_08446_Ltd,82,Low
GreenTech_08447_Ltd,74,Medium
GreenTech_08448_Ltd,70,Medium
GreenTech_08449_Ltd,66,Medium
GreenTech_08450_Ltd,72,Medium
GreenTech_08451_Ltd,92,Low
GreenTech_08452_Ltd,66,Medium
GreenTech_08453_Ltd,63,High
GreenTech_08454_Ltd,78,Medium
GreenTech_08455_Ltd,69,Medium
GreenTech_08456_Ltd,79,Medium
GreenTech_08457_Ltd,68,Medium
GreenTech_08458_Ltd,88,Low
GreenTech_08459_Ltd,62,High
GreenTech_08460_Ltd,67,Medium
GreenTech_08461_Ltd,72,Medium
GreenTech_08462_Ltd,82,Low
GreenTech_08463_Ltd,88,Low
GreenTech_08464_Ltd,89,Low
GreenTech_08465_Ltd,67,Medium
GreenTech_08466_Ltd,58,High
GreenTech_08467_Ltd,82,Low
GreenTech_08468_Ltd,81,Low
GreenTech_08469_Ltd,66,Medium
GreenTech_08470_Ltd,68,Medium
GreenTech_08471_Ltd,76,Medium
GreenTech_08472_Ltd,55,High
GreenTech_08473_Ltd,84,Low
GreenTech_08474_Ltd,86,Low
GreenTech_08475_Ltd,83,Low
GreenTech_08476_Ltd,69,Medium
GreenTech_08477_Ltd,74,Medium
GreenTech_08478_Ltd,53,High
GreenTech_08479_Ltd,59,High
GreenTech_08480_Ltd,59,High
GreenTech_08481_Ltd,73,Medium
GreenTech_08482_Ltd,70,Medium
GreenTech_08483_Ltd,60,High
GreenTech_08484_Ltd,76,Medium
GreenTech_08485_Ltd,65,High
GreenTech_08486_Ltd,75,Medium
GreenTech_08487_Ltd,79,Medium
GreenTech_08488_Ltd,65,High
GreenTech_08489_Ltd,56,High
GreenTech_08490_Ltd,65,High
GreenTech_08491_Ltd,84,Low
GreenTech_08492_Ltd,65,High
GreenTech_08493_Ltd,89,Low
GreenTech_08494_Ltd,61,High
GreenTech_08495_Ltd,84,Low
GreenTech_08496_Ltd,70,Medium
GreenTech_08497_Ltd,92,Low
GreenTech_08498_Ltd,85,Low
GreenTech_08499_Ltd,66,Medium
GreenTech_08500_Ltd,81,Low
GreenTech_08501_Ltd,90,Low
GreenTech_08502_Ltd,55,High
GreenTech_08503_Ltd,73,Medium
GreenTech_08504_Ltd,76,Medium
GreenTech_08505_Ltd,69,Medium
GreenTech_08506_Ltd,74,Medium
GreenTech_08507_Ltd,51,High
GreenTech_08508_Ltd,58,High
GreenTech_08509_Ltd,77,Medium
GreenTech_08510_Ltd,87,Low
GreenTech_08511_Ltd,52,High
GreenTech_08512_Ltd,69,Medium
GreenTech_08513_Ltd,55,High
GreenTech_08514_Ltd,88,Low
GreenTech_08515_Ltd,82,Low
GreenTech_08516_Ltd,50,High
GreenTech_08517_Ltd,86,Low
GreenTech_08518_Ltd,55,High
GreenTech_08519_Ltd,94,Low
GreenTech_08520_Ltd,83,Low
GreenTech_08521_Ltd,64,High
GreenTech_08522_Ltd,94,Low
GreenTech_08523_Ltd,75,Medium
GreenTech_08524_Ltd,63,High
GreenTech_08525_Ltd,56,High
GreenTech_08526_Ltd,80,Medium
GreenTech_08527_Ltd,73,Medium
GreenTech_08528_Ltd,80,Medium
GreenTech_08529_Ltd,78,Medium
GreenTech_08530_Ltd,91,Low
GreenTech_08531_Ltd,81,Low
GreenTech_08532_Ltd,66,Medium
GreenTech_08533_Ltd,63,High
GreenTech_08534_Ltd,89,Low
GreenTech_08535_Ltd,85,Low
GreenTech_08536_Ltd,73,Medium
GreenTech_08537_Ltd,94,Low
GreenTech_08538_Ltd,76,Medium
GreenTech_08539_Ltd,74,Medium
GreenTech_08540_Ltd,81,Low
GreenTech_08541_Ltd,67,Medium
GreenTech_08542_Ltd,67,Medium
GreenTech_08543_Ltd,86,Low
GreenTech_08544_Ltd,75,Medium
GreenTech_08545_Ltd,58,High
GreenTech_08546_Ltd,84,Low
GreenTech_08547_Ltd,57,High
GreenTech_08548_Ltd,69,Medium
GreenTech_08549_Ltd,91,Low
GreenTech_08550_Ltd,71,Medium
GreenTech_08551_Ltd,68,Medium
GreenTech_08552_Ltd,79,Medium
GreenTech_08553_Ltd,77,Medium
GreenTech_08554_Ltd,84,Low
GreenTech_08555_Ltd,92,Low
GreenTech_08556_Ltd,60,High
GreenTech_08557_Ltd,80,Medium
GreenTech_08558_Ltd,88,Low
GreenTech_08559_Ltd,85,Low
GreenTech_08560_Ltd,79,Medium
GreenTech_08561_Ltd,72,Medium
GreenTech_08562_Ltd,68,Medium
GreenTech_08563_Ltd,61,High
GreenTech_08564_Ltd,64,High
GreenTech_08565_Ltd,80,Medium
GreenTech_08566_Ltd,92,Low
GreenTech_08567_Ltd,86,Low
GreenTech_08568_Ltd,86,Low
GreenTech_08569_Ltd,64,High
GreenTech_08570_Ltd,78,Medium
GreenTech_08571_Ltd,92,Low
GreenTech_08572_Ltd,75,Medium
GreenTech_08573_Ltd,93,Low
GreenTech_08574_Ltd,51,High
GreenTech_08575_Ltd,69,Medium
GreenTech_08576_Ltd,64,High
GreenTech_08577_Ltd,53,High
GreenTech_08578_Ltd,71,Medium
GreenTech_08579_Ltd,87,Low
GreenTech_08580_Ltd,72,Medium
GreenTech_08581_Ltd,75,Medium
GreenTech_08582_Ltd,60,High
GreenTech_08583_Ltd,77,Medium
GreenTech_08584_Ltd,51,High
GreenTech_08585_Ltd,57,High
GreenTech_08586_Ltd,78,Medium
GreenTech_08587_Ltd,60,High
GreenTech_08588_Ltd,86,Low
GreenTech_08589_Ltd,67,Medium
GreenTech_08590_Ltd,63,High
GreenTech_08591_Ltd,59,High
GreenTech_08592_Ltd,84,Low
GreenTech_08593_Ltd,58,High
GreenTech_08594_Ltd,84,Low
GreenTech_08595_Ltd,60,High
GreenTech_08596_Ltd,93,Low
GreenTech_08597_Ltd,61,High
GreenTech_08598_Ltd,52,High
GreenTech_08599_Ltd,88,Low
GreenTech_08600_Ltd,63,High
GreenTech_08601_Ltd,77,Medium
GreenTech_08602_Ltd,60,High
GreenTech_08603_Ltd,88,Low
GreenTech_08604_Ltd,74,Medium
GreenTech_08605_Ltd,70,Medium
GreenTech_08606_Ltd,59,High
GreenTech_08607_Ltd,92,Low
GreenTech_08608_Ltd,64,High
GreenTech_08609_Ltd,68,Medium
GreenTech_08610_Ltd,71,Medium
GreenTech_08611_Ltd,70,Medium
GreenTech_08612_Ltd,93,Low
GreenTech_08613_Ltd,81,Low
GreenTech_08614_Ltd,72,Medium
GreenTech_08615_Ltd,62,High
GreenTech_08616_Ltd,54,High
GreenTech_08617_Ltd,53,High
GreenTech_08618_Ltd,77,Medium
GreenTech_08619_Ltd,63,High
GreenTech_08620_Ltd,57,High
GreenTech_08621_Ltd,58,High
GreenTech_08622_Ltd,84,Low
GreenTech_08623_Ltd,86,Low
GreenTech_08624_Ltd,70,Medium
GreenTech_08625_Ltd,67,Medium
GreenTech_08626_Ltd,82,Low
GreenTech_08627_Ltd,57,High
GreenTech_08628_Ltd,66,Medium
GreenTech_08629_Ltd,92,Low
GreenTech_08630_Ltd,80,Medium
GreenTech_08631_Ltd,83,Low
GreenTech_08632_Ltd,55,High
GreenTech_08633_Ltd,71,Medium
GreenTech_08634_Ltd,63,High
GreenTech_08635_Ltd,52,High
GreenTech_08636_Ltd,61,High
GreenTech_08637_Ltd,85,Low
GreenTech_08638_Ltd,61,High
GreenTech_08639_Ltd,94,Low
GreenTech_08640_Ltd,51,High
GreenTech_08641_Ltd,51,High
GreenTech_08642_Ltd,64,High
GreenTech_08643_Ltd,72,Medium
GreenTech_08644_Ltd,78,Medium
GreenTech_08645_Ltd,66,Medium
GreenTech_08646_Ltd,81,Low
GreenTech_08647_Ltd,56,High
GreenTech_08648_Ltd,79,Medium
GreenTech_08649_Ltd,77,Medium
GreenTech_08650_Ltd,63,High
GreenTech_08651_Ltd,93,Low
GreenTech_08652_Ltd,79,Medium
GreenTech_08653_Ltd,66,Medium
GreenTech_08654_Ltd,81,Low
GreenTech_08655_Ltd,55,High
GreenTech_08656_Ltd,73,Medium
GreenTech_08657_Ltd,55,High
GreenTech_08658_Ltd,76,Medium
GreenTech_08659_Ltd,67,Medium
GreenTech_08660_Ltd,73,Medium
GreenTech_08661_Ltd,86,Low
GreenTech_08662_Ltd,73,Medium
GreenTech_08663_Ltd,87,Low
GreenTech_08664_Ltd,83,Low
GreenTech_08665_Ltd,89,Low
GreenTech_08666_Ltd,64,High
GreenTech_08667_Ltd,60,High
GreenTech_08668_Ltd,71,Medium
GreenTech_08669_Ltd,73,Medium
GreenTech_08670_Ltd,50,High
GreenTech_08671_Ltd,67,Medium
GreenTech_08672_Ltd,93,Low
GreenTech_08673_Ltd,61,High
GreenTech_08674_Ltd,92,Low
GreenTech_08675_Ltd,77,Medium
GreenTech_08676_Ltd,89,Low
GreenTech_08677_Ltd,56,High
GreenTech_08678_Ltd,72,Medium
GreenTech_08679_Ltd,70,Medium
GreenTech_08680_Ltd,83,Low
GreenTech_08681_Ltd,60,High
GreenTech_08682_Ltd,71,Medium
GreenTech_08683_Ltd,91,Low
GreenTech_08684_Ltd,84,Low
GreenTech_08685_Ltd,78,Medium
GreenTech_08686_Ltd,91,Low
GreenTech_08687_Ltd,77,Medium
GreenTech_08688_Ltd,67,Medium
GreenTech_08689_Ltd,63,High
GreenTech_08690_Ltd,67,Medium
GreenTech_08691_Ltd,77,Medium
GreenTech_08692_Ltd,73,Medium
GreenTech_08693_Ltd,57,High
GreenTech_08694_Ltd,91,Low
GreenTech_08695_Ltd,94,Low
GreenTech_08696_Ltd,57,High
GreenTech_08697_Ltd,53,High
GreenTech_08698_Ltd,76,Medium
GreenTech_08699_Ltd,85,Low
GreenTech_08700_Ltd,54,High
GreenTech_08701_Ltd,82,Low
GreenTech_08702_Ltd,83,Low
GreenTech_08703_Ltd,79,Medium
GreenTech_08704_Ltd,57,High
GreenTech_08705_Ltd,88,Low
GreenTech_08706_Ltd,75,Medium
GreenTech_08707_Ltd,86,Low
GreenTech_08708_Ltd,83,Low
GreenTech_08709_Ltd,56,High
GreenTech_08710_Ltd,89,Low
GreenTech_08711_Ltd,77,Medium
GreenTech_08712_Ltd,88,Low
GreenTech_08713_Ltd,88,Low
GreenTech_08714_Ltd,77,Medium
GreenTech_08715_Ltd,63,High
GreenTech_08716_Ltd,87,Low
GreenTech_08717_Ltd,53,High
GreenTech_08718_Ltd,91,Low
GreenTech_08719_Ltd,67,Medium
GreenTech_08720_Ltd,93,Low
GreenTech_08721_Ltd,74,Medium
GreenTech_08722_Ltd,56,High
GreenTech_08723_Ltd,87,Low
GreenTech_08724_Ltd,77,Medium
GreenTech_08725_Ltd,54,High
GreenTech_08726_Ltd,52,High
GreenTech_08727_Ltd,93,Low
GreenTech_08728_Ltd,80,Medium
GreenTech_08729_Ltd,91,Low
GreenTech_08730_Ltd,69,Medium
GreenTech_08731_Ltd,68,Medium
GreenTech_08732_Ltd,60,High
GreenTech_08733_Ltd,89,Low
GreenTech_08734_Ltd,52,High
GreenTech_08735_Ltd,72,Medium
GreenTech_08736_Ltd,56,High
GreenTech_08737_Ltd,72,Medium
GreenTech_08738_Ltd,56,High
GreenTech_08739_Ltd,83,Low
GreenTech_08740_Ltd,91,Low
GreenTech_08741_Ltd,68,Medium
GreenTech_08742_Ltd,58,High
GreenTech_08743_Ltd,67,Medium
GreenTech_08744_Ltd,90,Low
GreenTech_08745_Ltd,94,Low
GreenTech_08746_Ltd,91,Low
GreenTech_08747_Ltd,74,Medium
GreenTech_08748_Ltd,63,High
GreenTech_08749_Ltd,93,Low
GreenTech_08750_Ltd,74,Medium
GreenTech_08751_Ltd,68,Medium
GreenTech_08752_Ltd,88,Low
GreenTech_08753_Ltd,64,High
GreenTech_08754_Ltd,65,High
GreenTech_08755_Ltd,76,Medium
GreenTech_08756_Ltd,89,Low
GreenTech_08757_Ltd,59,High
GreenTech_08758_Ltd,53,High
GreenTech_08759_Ltd,68,Medium
GreenTech_08760_Ltd,77,Medium
GreenTech_08761_Ltd,70,Medium
GreenTech_08762_Ltd,63,High
GreenTech_08763_Ltd,82,Low
GreenTech_08764_Ltd,59,High
GreenTech_08765_Ltd,68,Medium
GreenTech_08766_Ltd,79,Medium
GreenTech_08767_Ltd,71,Medium
GreenTech_08768_Ltd,52,High
GreenTech_08769_Ltd,86,Low
GreenTech_08770_Ltd,90,Low
GreenTech_08771_Ltd,67,Medium
GreenTech_08772_Ltd,60,High
GreenTech_08773_Ltd,51,High
GreenTech_08774_Ltd,61,High
GreenTech_08775_Ltd,55,High
GreenTech_08776_Ltd,92,Low
GreenTech_08777_Ltd,89,Low
GreenTech_08778_Ltd,93,Low
GreenTech_08779_Ltd,78,Medium
GreenTech_08780_Ltd,79,Medium
GreenTech_08781_Ltd,51,High
GreenTech_08782_Ltd,58,High
GreenTech_08783_Ltd,51,High
GreenTech_08784_Ltd,78,Medium
GreenTech_08785_Ltd,82,Low
GreenTech_08786_Ltd,59,High
GreenTech_08787_Ltd,83,Low
GreenTech_08788_Ltd,93,Low
GreenTech_08789_Ltd,57,High
GreenTech_08790_Ltd,86,Low
GreenTech_08791_Ltd,82,Low
GreenTech_08792_Ltd,55,High
GreenTech_08793_Ltd,93,Low
GreenTech_08794_Ltd,89,Low
GreenTech_08795_Ltd,94,Low
GreenTech_08796_Ltd,68,Medium
GreenTech_08797_Ltd,81,Low
GreenTech_08798_Ltd,76,Medium
GreenTech_08799_Ltd,50,High
GreenTech_08800_Ltd,92,Low
GreenTech_08801_Ltd,82,Low
GreenTech_08802_Ltd,89,Low
GreenTech_08803_Ltd,81,Low
GreenTech_08804_Ltd,54,High
GreenTech_08805_Ltd,66,Medium
GreenTech_08806_Ltd,57,High
GreenTech_08807_Ltd,91,Low
GreenTech_08808_Ltd,83,Low
GreenTech_08809_Ltd,58,High
GreenTech_08810_Ltd,72,Medium
GreenTech_08811_Ltd,84,Low
GreenTech_08812_Ltd,56,High
GreenTech_08813_Ltd,64,High
GreenTech_08814_Ltd,69,Medium
GreenTech_08815_Ltd,74,Medium
GreenTech_08816_Ltd,52,High
GreenTech_08817_Ltd,73,Medium
GreenTech_08818_Ltd,83,Low
GreenTech_08819_Ltd,71,Medium
GreenTech_08820_Ltd,60,High
GreenTech_08821_Ltd,57,High
GreenTech_08822_Ltd,88,Low
GreenTech_08823_Ltd,92,Low
GreenTech_08824_Ltd,84,Low
GreenTech_08825_Ltd,87,Low
GreenTech_08826_Ltd,57,High
GreenTech_08827_Ltd,86,Low
GreenTech_08828_Ltd,76,Medium
GreenTech_08829_Ltd,77,Medium
GreenTech_08830_Ltd,89,Low
GreenTech_08831_Ltd,83,Low
GreenTech_08832_Ltd,81,Low
GreenTech_08833_Ltd,64,High
GreenTech_08834_Ltd,93,Low
GreenTech_08835_Ltd,66,Medium
GreenTech_08836_Ltd,82,Low
GreenTech_08837_Ltd,65,High
GreenTech_08838_Ltd,78,Medium
